1581420834628049,3005FB63AC1F3681EC88149C53,1,-65.5,0
1581420834664225,3005FB63AC1F3681EC88149C53,1,-64.5,0
1581420834884137,3005FB63AC1F3681EC88149C53,1,-63.5,0
1581420834897679,3005FB63AC1F3681EC88149053,1,-67.0,0
1581420834946791,3005FB63AC1F3681EC88149C53,1,-65.5,0
1581420835434063,3005FB63AC1F3681EC88149C53,1,-63.0,0
1581420835447162,3005FB63AC1F3681EC88144853,1,-65.0,0
1581420835471086,3005FB63AC1F3681EC88149C53,1,-63.0,0
1581420835495590,3005FB63AC1F3681EC88144853,1,-63.5,0
1581420835729437,3005FB63AC1F3681EC88141F53,1,-60.0,0
1581420835739564,3005FB63AC1F3681EC88144853,1,-68.0,0
1581420835749308,2005FB63AC1F3681AB1004E353,1,-68.0,0
1581420835773336,3005FB63AC1F3681EC88141F53,1,-61.5,0
1581420835775633,2005FB63AC1F3681AB1004E353,1,-66.5,0
1581420836032500,E2806890000000001834498A53,1,-70.5,0
1581420836048284,3005FB63AC1F3681EC88149C53,1,-65.5,0
1581420836074980,E2806890000000001834498A53,1,-70.5,0
1581420836316966,3005FB63AC1F3681EC88131853,1,-65.0,0
1581420836326633,3005FB63AC1F3681EC88149C53,1,-64.0,0
1581420836338043,3005FB63AC1F3681EC8812DB53,1,-63.5,0
1581420836348190,3005FB63AC1F3681EC88149C53,1,-62.5,0
1581420836349575,3005FB63AC1F3681EC88131853,1,-63.5,0
1581420836398247,3005FB63AC1F3681EC88144853,2,-66.5,0
1581420836589478,3005FB63AC1F3681EC8812DB53,1,-63.0,0
1581420836591203,3005FB63AC1F3681EC88149C53,1,-63.0,0
1581420836624619,2005FB63EAC13681E4EC0F4B53,1,-65.0,0
1581420836638314,3005FB63AC1F3681EC88149C53,1,-63.0,0
1581420836655403,2005FB63EAC13681E4EC0F4B53,1,-65.5,0
1581420836672056,3005FB63AC1F3681EC8812DB53,1,-63.0,0
1581420836880541,3005FB63AC1F3681EC88131853,1,-62.0,0
1581420836905498,2005FB63AC1F3681AB1004E353,1,-67.0,0
1581420836918573,2005FB63EAC13681E4EC0FE953,1,-66.5,0
1581420836929853,3005FB63AC1F3681EC88149C53,1,-63.5,0
1581420836937715,3005FB63AC1F3681EC88131853,1,-63.5,0
1581420836939685,2005FB63AC1F3681AB1004E353,1,-64.0,0
1581420836956187,2005FB63EAC13681E4EC0FE953,1,-66.5,0
1581420836982745,3005FB63AC1F3681EC8812DB53,2,-60.0,0
1581420836990876,2005FB63AC1F3681AB1005CE53,2,-63.5,0
1581420837023925,3005FB63AC1F3681EC8812B753,2,-65.5,0
1581420837030071,2005FB63AC1F3681AB1005CE53,2,-64.5,0
1581420837035667,3005FB63AC1F3681EC8812DB53,2,-60.5,0
1581420837097253,3005FB63AC1F3681EC88149C53,3,-68.0,0
1581420837150371,3005FB63AC1F3681EC88149C53,3,-66.0,0
1581420837252502,3005FB63AC1F3681EC88141F53,1,-57.5,0
1581420837258025,3005FB63AC1F3681EC8814A853,1,-60.5,0
1581420837263305,2005FB63EAC13681E4EC0F5053,1,-60.0,0
1581420837266872,3005FB63AC1F3681EC88155C53,1,-62.5,0
1581420837278761,2005FB63AC1F3681AB1004E353,1,-65.0,0
1581420837280955,3005FB63AC1F3681EC88149C53,1,-63.0,0
1581420837284960,3005FB63AC1F3681EC8812DB53,1,-60.5,0
1581420837310711,1007CEA7AC1F3681EAC5106D53,1,-63.5,0
1581420837329480,2005FB63AC1F3681AB1004E353,1,-64.5,0
1581420837335151,3005FB63AC1F3681EC88141F53,1,-55.5,0
1581420837338067,2005FB63EAC13681E4EC0F5053,1,-60.0,0
1581420837339548,3005FB63AC1F3681EC8814A853,1,-58.0,0
1581420837345375,3005FB63AC1F3681EC8812DB53,1,-58.5,0
1581420837362511,1007CEA7AC1F3681EAC5106D53,1,-62.5,0
