1581427641271466,E2806890000000001834531792,1,-58.5,1
1581427641292425,90134BC1F1CE3781AEA1001A92,1,-62.0,1
1581427641315598,E2806890000000001834531792,1,-58.5,1
1581427641330118,90134BC1F1CE3781AEA1001A92,1,-62.0,1
1581427641385391,90134BC1F1CE3781AEA1002392,2,-62.0,1
1581427641422951,90134BC1F1CE3781AEA1002392,2,-62.0,1
1581427641456717,3005FB63AC1F3681EC8813AD92,3,-65.0,0
1581427641473514,3005FB63AC1F3681EC8812DB92,3,-63.5,0
1581427641507025,3005FB63AC1F3681EC8813AD92,3,-64.5,0
1581427641521888,3005FB63AC1F3681EC8812DB92,3,-63.5,0
1581427641613615,E2806890000000001834531792,1,-58.5,1
1581427641625518,90134BC1F1CE3781AEA1001A92,1,-62.5,1
1581427641642798,E2806890000000001834531792,1,-58.5,1
1581427641660155,90134BC1F1CE3781AEA1001A92,1,-62.0,1
1581427641710316,90134BC1F1CE3781AEA1002392,2,-62.0,1
1581427641744799,90134BC1F1CE3781AEA1002392,2,-62.0,1
1581427641784888,3005FB63AC1F3681EC8812DB92,3,-63.0,0
1581427641792616,3005FB63AC1F3681EC8813AD92,3,-65.0,0
1581427641822182,3005FB63AC1F3681EC8812DB92,3,-62.5,0
1581427641831999,3005FB63AC1F3681EC8813AD92,3,-64.5,0
1581427641934558,E2806890000000001834531792,1,-59.0,1
1581427641954652,90134BC1F1CE3781AEA1001A92,1,-62.5,1
1581427641977601,E2806890000000001834531792,1,-59.0,1
1581427641997082,90134BC1F1CE3781AEA1001A92,1,-62.5,1
1581427642032911,90134BC1F1CE3781AEA1002392,2,-63.0,1
1581427642063123,90134BC1F1CE3781AEA1002392,2,-62.5,1
1581427642119084,2005FB63AC1F3681AB1005CE92,3,-65.0,0
1581427642128874,3005FB63AC1F3681EC8812DB92,3,-62.5,0
1581427642155766,3005FB63AC1F3681EC8812DB92,3,-63.5,0
1581427642243918,E2806890000000001834531792,1,-59.0,1
1581427642270241,90134BC1F1CE3781AEA1001A92,1,-62.5,1
1581427642291239,E2806890000000001834531792,1,-59.0,1
1581427642312448,90134BC1F1CE3781AEA1001A92,1,-62.5,1
1581427642350582,90134BC1F1CE3781AEA1002392,2,-62.5,1
1581427642394925,90134BC1F1CE3781AEA1002392,2,-62.0,1
1581427642441605,3005FB63AC1F3681EC8812DB92,3,-64.5,0
1581427642475105,3005FB63AC1F3681EC8812DB92,3,-65.0,0
1581427642570062,E2806890000000001834531792,1,-59.0,1
1581427642588968,90134BC1F1CE3781AEA1001A92,1,-63.0,1
1581427642612684,E2806890000000001834531792,1,-59.0,1
1581427642630933,90134BC1F1CE3781AEA1001A92,1,-63.0,1
1581427642679091,90134BC1F1CE3781AEA1002392,2,-62.0,1
1581427642716462,90134BC1F1CE3781AEA1002392,2,-62.0,1
1581427642870922,E2806890000000001834531792,1,-59.0,1
1581427642885064,90134BC1F1CE3781AEA1001A92,1,-62.0,1
1581427642913416,E2806890000000001834531792,1,-59.0,1
1581427642937547,90134BC1F1CE3781AEA1001A92,1,-62.5,1
1581427642970609,90134BC1F1CE3781AEA1002392,2,-63.0,1
1581427643161942,E2806890000000001834531792,1,-59.0,1
1581427643179334,90134BC1F1CE3781AEA1001A92,1,-62.0,1
1581427643200964,E2806890000000001834531792,1,-59.0,1
1581427643218105,90134BC1F1CE3781AEA1001A92,1,-62.0,1
1581427643293607,90134BC1F1CE3781AEA1002392,2,-62.0,1
1581427643342429,3005FB63AC1F3681EC8812DB92,3,-64.0,0
1581427643461496,E2806890000000001834531792,1,-58.5,1
1581427643483490,90134BC1F1CE3781AEA1001A92,1,-62.0,1
1581427643504556,E2806890000000001834531792,1,-59.0,1
1581427643522220,90134BC1F1CE3781AEA1001A92,1,-62.0,1
1581427643566860,90134BC1F1CE3781AEA1002392,2,-62.0,1
1581427643602727,90134BC1F1CE3781AEA1002392,2,-62.0,1
1581427643649362,2005FB63AC1F3681AB1005CE92,3,-66.5,0
1581427643679780,3005FB63AC1F3681EC8812DB92,3,-65.0,0
1581427643771057,E2806890000000001834531792,1,-59.0,1
1581427643784758,90134BC1F1CE3781AEA1001A92,1,-61.5,1
1581427643812236,E2806890000000001834531792,1,-59.0,1
1581427643825185,90134BC1F1CE3781AEA1001A92,1,-61.5,1
1581427643876780,90134BC1F1CE3781AEA1002392,2,-61.5,1
1581427643915755,90134BC1F1CE3781AEA1002392,2,-61.5,1
1581427643966570,3005FB63AC1F3681EC8813AD92,3,-64.5,0
1581427644083317,E2806890000000001834531792,1,-58.5,1
1581427644101523,3005FB63AC1F3681EC88131892,1,-63.5,0
1581427644116515,90134BC1F1CE3781AEA1001A92,1,-61.5,1
1581427644132947,E2806890000000001834531792,1,-58.5,1
1581427644156977,90134BC1F1CE3781AEA1001A92,1,-61.5,1
1581427644201803,90134BC1F1CE3781AEA1002392,2,-62.5,1
1581427644240829,90134BC1F1CE3781AEA1002392,2,-63.0,1
1581427644434604,3005FB63AC1F3681EC88144892,1,-60.0,0
1581427644453433,E2806890000000001834531792,1,-59.0,1
1581427644463291,90134BC1F1CE3781AEA1001A92,1,-63.0,1
1581427644472824,90134BC1F1CE3781AEA1000E92,1,-62.5,0
1581427644483448,E2806890000000001834531792,1,-59.5,1
1581427644498936,3005FB63AC1F3681EC88144892,1,-62.0,0
1581427644510396,90134BC1F1CE3781AEA1001A92,1,-63.0,1
1581427644520171,3005FB63AC1F3681EC8813AD92,1,-64.5,0
1581427644552157,90134BC1F1CE3781AEA1002392,2,-62.0,1
1581427644561735,3005FB63AC1F3681EC88144892,2,-65.0,0
1581427644606131,90134BC1F1CE3781AEA1002392,2,-62.5,1
1581427644619393,3005FB63AC1F3681EC8813AD92,2,-64.0,0
1581427644648461,3005FB63AC1F3681EC8813AD92,3,-62.0,0
1581427644692600,90134BC1F1CE3781AEA1001292,3,-61.0,1
1581427644703843,3005FB63AC1F3681EC8813AD92,3,-59.5,0
1581427644706476,3005FB63AC1F3681EC88144892,3,-61.0,0
1581427644804591,7336CEF1C1FE3682DEA1005092,1,-57.0,0
1581427644806575,7336CEF1C1FE3682DEA1005192,1,-61.0,0
1581427644811336,90134BC1F1CE3781AEA1000E92,1,-58.0,0
1581427644815539,E2806890000000001834531792,1,-58.0,1
1581427644816888,90134BC1F1CE3781AEA1001192,1,-60.5,0
1581427644817994,90134BC1F1CE3781AEA1001092,1,-59.0,0
1581427644819185,2005FB63EAC13681E5C6029392,1,-56.5,0
1581427644820278,90134BC1F1CE3781AEA1001592,1,-61.0,0
1581427644822156,90134BC1F1CE3781AEA1001392,1,-62.5,0
1581427644823275,3025AB20CA1F3681CF10111892,1,-57.0,1
1581427644826196,7336CEF1C1FE3682DEA1004F92,1,-59.0,0
1581427644828342,7336CEF1C1FE3682DEA1005C92,1,-56.5,0
1581427644829455,3005FB63AC1F3681EC8812DB92,1,-58.5,0
1581427644833111,7336CEF1C1FE3682DEA1004E92,1,-60.0,0
1581427644835377,7336CEF1C1FE3682DEA1004992,1,-58.5,0
