// 11/02/2020 13:15:35
// AntennaIDs=1,2,3,4, InventoryMode=Dual_Target, ModeIndex=1000, Population=32, PowerIndex=61, Session=1, ReaderName=192.168.0.10
// Timestamp, EPC, Antenna, RSSI, Channel, Address
1581414576702331,3005FB63AC1F3681EC880468,3,-62,865.7,192.168.0.10
1581414576733283,3005FB63AC1F3681EC880468,3,-62,865.7,192.168.0.10
1581414576959326,3005FB63AC1F3681EC880468,3,-61,865.7,192.168.0.10
1581414577000516,3005FB63AC1F3681EC880468,3,-60,865.7,192.168.0.10
1581414577201929,3005FB63AC1F3681EC880468,3,-60,865.7,192.168.0.10
1581414577213931,3005FB63AC1F3681EC880468,3,-64,865.7,192.168.0.10
1581414577223605,3005FB63AC1F3681EC880468,3,-60.5,865.7,192.168.0.10
1581414577246604,3005FB63AC1F3681EC880468,3,-64.5,865.7,192.168.0.10
1581414577257869,3005FB63AC1F3681EC880468,3,-62,865.7,192.168.0.10
1581414577466670,3005FB63AC1F3681EC880468,3,-59.5,865.7,192.168.0.10
1581414577482827,3005FB63AC1F3681EC8812DB,3,-61,865.7,192.168.0.10
1581414577492431,3005FB63AC1F3681EC880468,3,-61,865.7,192.168.0.10
1581414577503835,1007FB63AC1F3681EC880468,3,-64,865.7,192.168.0.10
1581414577512834,3005FB63AC1F3681EC880468,3,-59,865.7,192.168.0.10
1581414577529738,3005FB63AC1F3681EC8812DB,3,-61,865.7,192.168.0.10
1581414577544501,3005FB63AC1F3681EC880468,3,-60.5,865.7,192.168.0.10
1581414577706665,3005FB63AC1F3681EC880468,2,-62,865.7,192.168.0.10
1581414577730330,3005FB63AC1F3681EC880468,2,-62,865.7,192.168.0.10
1581414577757350,3005FB63AC1F3681EC880468,3,-58.5,865.7,192.168.0.10
1581414577777386,3005FB63AC1F3681EC880468,3,-63.5,865.7,192.168.0.10
1581414577792488,3005FB63AC1F3681EC880468,3,-63,865.7,192.168.0.10
1581414577806070,3005FB63AC1F3681EC880468,3,-59.5,865.7,192.168.0.10
1581414577839759,3005FB63AC1F3681EC880468,3,-61,865.7,192.168.0.10
1581414577849555,3005FB63AC1F3681EC880468,3,-62.5,865.7,192.168.0.10
1581414577932978,90134BC1F1CE3781AEA1000B,1,-59,865.7,192.168.0.10
1581414577967518,90134BC1F1CE3781AEA1000B,1,-60.5,865.7,192.168.0.10
1581414578001424,3005FB63AC1F3681EC880468,2,-62.5,865.7,192.168.0.10
1581414578018633,3005FB63AC1F3681EC880468,2,-64,865.7,192.168.0.10
1581414578038170,3005FB63AC1F3681EC880468,2,-63.5,865.7,192.168.0.10
1581414578045573,3005FB63AC1F3681EC880468,2,-62,865.7,192.168.0.10
1581414578071761,3005FB63AC1F3681EC880468,3,-57.5,865.7,192.168.0.10
1581414578075198,3005FB63AC1F3681EC880468,3,-59,865.7,192.168.0.10
1581414578097907,3005FB63AC1F3681EC880468,3,-61,865.7,192.168.0.10
1581414578110830,3005FB63AC1F3681EC880468,3,-60.5,865.7,192.168.0.10
1581414578126104,3005FB63AC1F3681EC880468,3,-58,865.7,192.168.0.10
1581414578132545,3005FB63AC1F3681EC880468,3,-57,865.7,192.168.0.10
1581414578247316,3005FB63AC1F3681EC880468,3,-57,865.7,192.168.0.10
1581414578249454,3005FB63AC1F3681EC880468,3,-58,865.7,192.168.0.10
1581414578357180,3005FB63AC1F3681EC880468,1,-60,865.7,192.168.0.10
1581414578395463,3005FB63AC1F3681EC880468,1,-59.5,865.7,192.168.0.10
1581414578437216,3005FB63AC1F3681EC880468,2,-61,865.7,192.168.0.10
1581414578460538,3005FB63AC1F3681EC880468,2,-60.5,865.7,192.168.0.10
1581414578482648,3005FB63AC1F3681EC880468,3,-57.5,865.7,192.168.0.10
1581414578484577,3005FB63AC1F3681EC8812DB,3,-58,865.7,192.168.0.10
1581414578485668,3005FB63AC1F3681EC880468,3,-59,865.7,192.168.0.10
1581414578495099,3005FB63AC1F3681EC880468,3,-60,865.7,192.168.0.10
1581414578521650,1007FB63AC1F3681EC880468,3,-60,865.7,192.168.0.10
1581414578534207,3005FB63AC1F3681EC880468,3,-62.5,865.7,192.168.0.10
1581414578551414,1007FB63AC1F3681EC880468,3,-61.5,865.7,192.168.0.10
1581414578559060,3005FB63AC1F3681EC880468,3,-57,865.7,192.168.0.10
1581414578560401,3005FB63AC1F3681EC880468,3,-59.5,865.7,192.168.0.10
1581414578561985,3005FB63AC1F3681EC8812DB,3,-58,865.7,192.168.0.10
1581414578566835,3005FB63AC1F3681EC880468,3,-57.5,865.7,192.168.0.10
1581414578578371,3005FB63AC1F3681EC880468,3,-62.5,865.7,192.168.0.10
1581414578597109,1007FB63AC1F3681EC880468,3,-59.5,865.7,192.168.0.10
1581414578685699,90134BC1F1CE3781AEA1000B,1,-56,865.7,192.168.0.10
1581414578701294,3005FB63AC1F3681EC880468,1,-58.5,865.7,192.168.0.10
1581414578706875,3005FB63AC1F3681EC881317,1,-62,865.7,192.168.0.10
1581414578728958,90134BC1F1CE3781AEA1000B,1,-55,865.7,192.168.0.10
1581414578746373,3005FB63AC1F3681EC881317,1,-60.5,865.7,192.168.0.10
1581414578755887,3005FB63AC1F3681EC880468,1,-58,865.7,192.168.0.10
1581414578793621,3005FB63AC1F3681EC880468,2,-59,865.7,192.168.0.10
1581414578801753,0000FB63AC1F3681EC880468,2,-60.5,865.7,192.168.0.10
1581414578821769,3005FB63AC1F3681EC880468,2,-59,865.7,192.168.0.10
1581414578836120,0000FB63AC1F3681EC880468,2,-60,865.7,192.168.0.10
1581414578865630,3005FB63AC1F3681EC880468,3,-58,865.7,192.168.0.10
1581414578871330,3005FB63AC1F3681EC880468,3,-57.5,865.7,192.168.0.10
1581414578875073,3005FB63AC1F3681EC880468,3,-58.5,865.7,192.168.0.10
1581414578877516,3005FB63AC1F3681EC880468,3,-55,865.7,192.168.0.10
1581414578886021,3005FB63AC1F3681EC8812DB,3,-58.5,865.7,192.168.0.10
1581414578889993,3005FB63AC1F3681EC8805A5,3,-55,865.7,192.168.0.10
1581414578891088,3005FB63AC1F3681EC880468,3,-54.5,865.7,192.168.0.10
1581414578892196,2005FB63EAC13681E5C60293,3,-58.5,865.7,192.168.0.10
1581414578894344,1007FB63AC1F3681EC880468,3,-57.5,865.7,192.168.0.10
1581414578905856,0000FB63AC1F3681EC880468,3,-59,865.7,192.168.0.10
1581414578916990,1007CEA7AC1F3681EAC5106D,3,-60,865.7,192.168.0.10
1581414578926709,2005FB63AC1F3681AB1004E3,3,-57,865.7,192.168.0.10
1581414578934802,3005FB63AC1F3681EC8805A5,3,-55,865.7,192.168.0.10
1581414578938376,3005FB63AC1F3681EC880468,3,-55.5,865.7,192.168.0.10
1581414578939583,3005FB63AC1F3681EC880468,3,-57.5,865.7,192.168.0.10
1581414578943384,3005FB63AC1F3681EC880468,3,-57.5,865.7,192.168.0.10
1581414578944916,3005FB63AC1F3681EC880468,3,-58.5,865.7,192.168.0.10
1581414578947814,3005FB63AC1F3681EC880468,3,-53.5,865.7,192.168.0.10
1581414578949194,3005FB63AC1F3681EC8812DB,3,-58.5,865.7,192.168.0.10
1581414578952112,2005FB63EAC13681E5C60293,3,-58,865.7,192.168.0.10
1581414578954188,1007FB63AC1F3681EC880468,3,-58,865.7,192.168.0.10
1581414578966461,0000FB63AC1F3681EC880468,3,-58.5,865.7,192.168.0.10
1581414578979752,3005FB63AC1F3681EC880468,3,-61,865.7,192.168.0.10
1581414579022269,90134BC1F1CE3781AEA1000B,4,-58,865.7,192.168.0.10
1581414579049674,90134BC1F1CE3781AEA1000B,4,-57,865.7,192.168.0.10
1581414579081335,3005FB63AC1F3681EC881317,1,-59,865.7,192.168.0.10
1581414579082421,3005FB63AC1F3681EC880468,1,-59.5,865.7,192.168.0.10
