// 11/02/2020 14:50:03
// AntennaIDs=1,2,3,4, InventoryMode=Dual_Target, ModeIndex=1000, Population=32, PowerIndex=69, Session=1, ReaderName=192.168.0.10
// Timestamp, EPC, Antenna, RSSI, Channel, Address
1581420241775016,3005FB63AC1F3681EC8812DB,2,-62,865.7,192.168.0.10
1581420241788084,2005FB63AC1F3681AB1004E3,2,-66.5,865.7,192.168.0.10
1581420241829957,3005FB63AC1F3681EC8812DB,2,-62,865.7,192.168.0.10
1581420241842999,2005FB63AC1F3681AB1004E3,2,-67,865.7,192.168.0.10
1581420241876717,3005FB63AC1F3681EC880468,3,-63,865.7,192.168.0.10
1581420241922854,3005FB63AC1F3681EC880468,3,-63,865.7,192.168.0.10
1581420242083153,3005FB63AC1F3681EC8812DB,2,-62.5,865.7,192.168.0.10
1581420242120826,3005FB63AC1F3681EC8812DB,2,-62.5,865.7,192.168.0.10
1581420242164717,2005FB63EAC13681E4EC0F50,3,-60.5,865.7,192.168.0.10
1581420242174416,3005FB63AC1F3681EC880468,3,-63,865.7,192.168.0.10
1581420242213884,3005FB63AC1F3681EC880468,3,-63.5,865.7,192.168.0.10
1581420242223117,2005FB63EAC13681E4EC0F50,3,-61.5,865.7,192.168.0.10
1581420242385515,2005FB63AC1F3681AB1004E3,2,-67.5,865.7,192.168.0.10
1581420242423055,2005FB63AC1F3681AB1004E3,2,-67,865.7,192.168.0.10
1581420242466222,1007FB63AC1F3681EC880468,3,-63.5,865.7,192.168.0.10
1581420242512545,1007FB63AC1F3681EC880468,3,-63,865.7,192.168.0.10
1581420242680713,2005FB63AC1F3681AB1004E3,2,-66,865.7,192.168.0.10
1581420242726627,2005FB63AC1F3681AB1004E3,2,-66,865.7,192.168.0.10
1581420242753448,2005FB63AC1F3681AB1004E3,3,-65,865.7,192.168.0.10
1581420242785688,2005FB63AC1F3681AB1004E3,3,-62.5,865.7,192.168.0.10
1581420243032706,3005FB63AC1F3681EC880468,3,-62,865.7,192.168.0.10
1581420243302504,1007FB63AC1F3681EC880468,3,-62.5,865.7,192.168.0.10
1581420243317303,3005FB63AC1F3681EC8814A0,3,-63.5,865.7,192.168.0.10
1581420243345851,3005FB63AC1F3681EC880468,3,-62.5,865.7,192.168.0.10
1581420243357618,1007FB63AC1F3681EC880468,3,-64.5,865.7,192.168.0.10
