// 11/02/2020 15:02:39
// AntennaIDs=1,2,3,4, InventoryMode=Dual_Target, ModeIndex=1000, Population=32, PowerIndex=69, Session=1, ReaderName=192.168.0.10
// Timestamp, EPC, Antenna, RSSI, Channel, Address
1581420999036076,7336CEF1C1FE3682DEA1004A,1,-62.5,865.7,192.168.0.10
1581420999069804,7336CEF1C1FE3682DEA1004A,1,-61.5,865.7,192.168.0.10
1581420999537802,3005FB63AC1F3681EC880468,1,-59,865.7,192.168.0.10
1581420999560784,3005FB63AC1F3681EC8811B0,1,-63,865.7,192.168.0.10
1581420999575664,3005FB63AC1F3681EC880468,1,-58.5,865.7,192.168.0.10
1581420999594223,3005FB63AC1F3681EC8811B0,1,-63,865.7,192.168.0.10
1581420999831500,3005FB63AC1F3681EC880468,1,-63.5,865.7,192.168.0.10
1581420999841255,2005FB63AC1F3681AB1004E3,1,-65.5,865.7,192.168.0.10
1581420999869681,2005FB63AC1F3681AB1004E3,1,-64.5,865.7,192.168.0.10
1581420999887811,3005FB63AC1F3681EC880468,1,-62.5,865.7,192.168.0.10
1581421000092330,3005FB63AC1F3681EC8812DB,1,-58,865.7,192.168.0.10
1581421000099239,3005FB63AC1F3681EC8814A8,1,-59,865.7,192.168.0.10
1581421000109621,2005FB63EAC13681E4EC0FEC,1,-61.5,865.7,192.168.0.10
1581421000122924,2005FB63EAC13681E4EC0FE9,1,-63.5,865.7,192.168.0.10
1581421000154894,3005FB63AC1F3681EC8812DB,1,-58,865.7,192.168.0.10
1581421000168863,2005FB63EAC13681E4EC0FEC,1,-62.5,865.7,192.168.0.10
1581421000291853,3005FB63AC1F3681EC8814A8,3,-63.5,865.7,192.168.0.10
1581421000408219,2005FB63AC1F3681AB1004E3,1,-67,865.7,192.168.0.10
1581421000419522,1007FB63AC1F3681EC880468,1,-65,865.7,192.168.0.10
1581421000431004,3005FB63AC1F3681EC8813AD,1,-63,865.7,192.168.0.10
1581421000463016,2005FB63AC1F3681AB1004E3,1,-67.5,865.7,192.168.0.10
1581421000511321,3005FB63AC1F3681EC8812DB,2,-65,865.7,192.168.0.10
1581421000539030,3005FB63AC1F3681EC8812DB,2,-65,865.7,192.168.0.10
1581421000587953,2005FB63AC1F3681AB1004E3,3,-64.5,865.7,192.168.0.10
1581421000608070,2005FB63AC1F3681AB1004E3,3,-63.5,865.7,192.168.0.10
1581421000710795,3005FB63AC1F3681EC880468,1,-58,865.7,192.168.0.10
1581421000726895,1007CEA7AC1F3681EAC5106D,1,-62.5,865.7,192.168.0.10
1581421000736596,2005FB63AC1F3681AB1004E3,1,-66.5,865.7,192.168.0.10
1581421000754896,3005FB63AC1F3681EC8805AA,1,-64.5,865.7,192.168.0.10
1581421000765311,3005FB63AC1F3681EC880468,1,-57.5,865.7,192.168.0.10
1581421000782121,1007FB63AC1F3681EC880468,1,-64.5,865.7,192.168.0.10
1581421000788668,2005FB63AC1F3681AB1004E3,1,-67,865.7,192.168.0.10
1581421000833588,E280689000000000183445D5,2,-69,865.7,192.168.0.10
1581421000844967,3005FB63AC1F3681EC8812DB,2,-62.5,865.7,192.168.0.10
1581421000881980,3005FB63AC1F3681EC8812DB,2,-61.5,865.7,192.168.0.10
1581421000922026,3005FB63AC1F3681EC8814A8,3,-60,865.7,192.168.0.10
1581421000958155,3005FB63AC1F3681EC8814A8,3,-60,865.7,192.168.0.10
1581421001055278,2005FB63EAC13681E4EC0F50,1,-58.5,865.7,192.168.0.10
1581421001060457,3005FB63AC1F3681EC881318,1,-58.5,865.7,192.168.0.10
1581421001062064,1007FB63AC1F3681EC880468,1,-60,865.7,192.168.0.10
1581421001063374,3005FB63AC1F3681EC8814A8,1,-59,865.7,192.168.0.10
1581421001066463,3005FB63AC1F3681EC88149C,1,-57.5,865.7,192.168.0.10
1581421001068905,3005FB63AC1F3681EC8805A9,1,-56.5,865.7,192.168.0.10
1581421001074815,3005FB63AC1F3681EC8812DB,1,-58.5,865.7,192.168.0.10
1581421001076557,0000FB63AC1F3681EC880468,1,-62.5,865.7,192.168.0.10
1581421001083579,2005FB63AC1F3681AB1004E3,1,-65.5,865.7,192.168.0.10
1581421001090070,2005FB63EAC13681E4EC0F4B,1,-61,865.7,192.168.0.10
1581421001097759,3005FB63AC1F3681EC881490,1,-63,865.7,192.168.0.10
1581421001104555,1007CEA7AC1F3681EAC5106D,1,-60.5,865.7,192.168.0.10
1581421001106137,3005FB63AC1F3681EC881318,1,-58,865.7,192.168.0.10
1581421001109214,3005FB63AC1F3681EC8805A9,1,-59,865.7,192.168.0.10
1581421001111162,2005FB63EAC13681E4EC0F50,1,-57.5,865.7,192.168.0.10
1581421001114027,3005FB63AC1F3681EC88149C,1,-57,865.7,192.168.0.10
1581421001117471,1007FB63AC1F3681EC880468,1,-59,865.7,192.168.0.10
1581421001118570,3005FB63AC1F3681EC8812DB,1,-58,865.7,192.168.0.10
1581421001120699,0000FB63AC1F3681EC880468,1,-63,865.7,192.168.0.10
1581421001134485,2005FB63EAC13681E4EC0F4B,1,-61,865.7,192.168.0.10
1581421001147718,2005FB63AC1F3681AB1004E3,1,-66.5,865.7,192.168.0.10
1581421001191413,3005FB63AC1F3681EC8812DB,2,-61.5,865.7,192.168.0.10
1581421001202785,2005FB63AC1F3681AB1004E3,2,-64.5,865.7,192.168.0.10
1581421001215945,3005FB63AC1F3681EC8813AD,2,-62.5,865.7,192.168.0.10
1581421001224232,E280689000000000183445D5,2,-62,865.7,192.168.0.10
1581421001241927,3005FB63AC1F3681EC8812DB,2,-61,865.7,192.168.0.10
1581421001251693,2005FB63AC1F3681AB1004E3,2,-64,865.7,192.168.0.10
1581421001311128,2005FB63EAC13681E4EC0FEC,3,-61,865.7,192.168.0.10
1581421001320777,3005FB63AC1F3681EC8814C1,3,-63.5,865.7,192.168.0.10
1581421001330540,2005FB63AC1F3681AB1004E3,3,-64.5,865.7,192.168.0.10
1581421001362913,2005FB63EAC13681E4EC0FEC,3,-59.5,865.7,192.168.0.10
1581421001372566,3005FB63AC1F3681EC8814A8,3,-60,865.7,192.168.0.10
1581421001382346,3005FB63AC1F3681EC8814C1,3,-65,865.7,192.168.0.10
1581421001461773,2005FB63AC1F3681AB1004E3,1,-54,865.7,192.168.0.10
1581421001464954,2005FB63EAC13681E4EC0F4C,1,-58,865.7,192.168.0.10
1581421001466059,2005FB63EAC13681E4EC0F4F,1,-57.5,865.7,192.168.0.10
1581421001468296,3005FB63AC1F3681EC881316,1,-56.5,865.7,192.168.0.10
1581421001471823,2005FB63EAC13681E4EC0FEC,1,-60,865.7,192.168.0.10
1581421001473192,3005FB63AC1F3681EC881318,1,-56.5,865.7,192.168.0.10
1581421001474532,3005FB63AC1F3681EC8814A8,1,-51.5,865.7,192.168.0.10
1581421001476279,3005FB63AC1F3681EC88131E,1,-59,865.7,192.168.0.10
1581421001477352,0000FB63AC1F3681EC880468,1,-59.5,865.7,192.168.0.10
1581421001478922,2005FB63EAC13681E4EC0F4B,1,-55.5,865.7,192.168.0.10
1581421001481971,1007CEA7AC1F3681EAC5106D,1,-62,865.7,192.168.0.10
1581421001483137,1007FB63AC1F3681EC880468,1,-58,865.7,192.168.0.10
1581421001484696,2005FB63EAC13681E4EC0F50,1,-58.5,865.7,192.168.0.10
1581421001487666,3005FB63AC1F3681EC8805A9,1,-57,865.7,192.168.0.10
1581421001491427,3005FB63AC1F3681EC8812DB,1,-54,865.7,192.168.0.10
1581421001496663,3005FB63AC1F3681EC880468,1,-60.5,865.7,192.168.0.10
1581421001512610,3005FB63AC1F3681EC8813AD,1,-61,865.7,192.168.0.10
1581421001528654,3005FB63AC1F3681EC88155C,1,-63,865.7,192.168.0.10
1581421001542258,3005FB63AC1F3681EC881448,1,-63,865.7,192.168.0.10
1581421001550095,2005FB63EAC13681E4EC0F4C,1,-58.5,865.7,192.168.0.10
1581421001554762,3005FB63AC1F3681EC8812DB,1,-53.5,865.7,192.168.0.10
1581421001555857,3005FB63AC1F3681EC8814A8,1,-58,865.7,192.168.0.10
1581421001557439,3005FB63AC1F3681EC880468,1,-61,865.7,192.168.0.10
1581421001560173,1007CEA7AC1F3681EAC5106D,1,-61.5,865.7,192.168.0.10
1581421001564279,3005FB63AC1F3681EC881316,1,-58.5,865.7,192.168.0.10
1581421001565351,2005FB63EAC13681E4EC0F4B,1,-57,865.7,192.168.0.10
1581421001566473,2005FB63EAC13681E4EC0F50,1,-56.5,865.7,192.168.0.10
1581421001567838,1007FB63AC1F3681EC880468,1,-57,865.7,192.168.0.10
1581421001568953,0000FB63AC1F3681EC880468,1,-58,865.7,192.168.0.10
1581421001570081,3005FB63AC1F3681EC881318,1,-55,865.7,192.168.0.10
1581421001571573,2005FB63EAC13681E4EC0F4F,1,-57,865.7,192.168.0.10
1581421001576026,3005FB63AC1F3681EC88131E,1,-59.5,865.7,192.168.0.10
1581421001589386,2005FB63EAC13681E4EC0FEC,1,-62,865.7,192.168.0.10
1581421001710218,3005FB63AC1F3681EC8813AD,1,-59,865.7,192.168.0.10
1581421001711685,3005FB63AC1F3681EC88155C,1,-57.5,865.7,192.168.0.10
1581421001723009,3005FB63AC1F3681EC8805A9,1,-60,865.7,192.168.0.10
1581421001741274,2005FB63AC1F3681AB1004E3,1,-64,865.7,192.168.0.10
1581421001770028,3005FB63AC1F3681EC881448,2,-57.5,865.7,192.168.0.10
1581421001780030,2005FB63EAC13681E5C6025A,2,-61,865.7,192.168.0.10
1581421001791121,3005FB63AC1F3681EC8812DB,2,-62,865.7,192.168.0.10
1581421001800760,3005FB63AC1F3681EC880468,2,-61,865.7,192.168.0.10
1581421001810397,3005FB63AC1F3681EC880468,2,-67.5,865.7,192.168.0.10
1581421001819247,3005FB63AC1F3681EC881448,2,-57.5,865.7,192.168.0.10
1581421001820575,E280689000000000183445D5,2,-64,865.7,192.168.0.10
1581421001838780,2005FB63EAC13681E5C6025A,2,-63,865.7,192.168.0.10
1581421001862266,3005FB63AC1F3681EC880468,2,-61,865.7,192.168.0.10
1581421001890498,1532FB63AC1F3681EC880468,3,-56,865.7,192.168.0.10
1581421001893391,2005FB63AC1F3681AB1004E3,3,-63,865.7,192.168.0.10
1581421001897940,3005FB63AC1F3681EC8813AD,3,-56.5,865.7,192.168.0.10
1581421001900812,3005FB63AC1F3681EC8815B9,3,-59.5,865.7,192.168.0.10
1581421001903574,90134BC1F1CE3781AEA10019,3,-60,865.7,192.168.0.10
1581421001907114,3005FB63AC1F3681EC88149C,3,-58,865.7,192.168.0.10
1581421001911929,90134BC1F1CE3781AEA1000B,3,-58.5,865.7,192.168.0.10
1581421001917339,3005FB63AC1F3681EC88155C,3,-61,865.7,192.168.0.10
1581421001918435,E280689000000000183445D5,3,-64,865.7,192.168.0.10
1581421001919556,3025AB20CA1F3681CF101115,3,-59,865.7,192.168.0.10
1581421001923533,3005FB63AC1F3681EC8814A8,3,-58.5,865.7,192.168.0.10
1581421001934313,0000FB63AC1F3681EC880468,3,-61,865.7,192.168.0.10
1581421001949308,2005FB63EAC13681E4EC0FEC,3,-63.5,865.7,192.168.0.10
1581421001962278,7336CEF1C1FE3682DEA1005C,3,-63,865.7,192.168.0.10
1581421001969962,3025AB20CA1F3681CF101115,3,-59,865.7,192.168.0.10
1581421001972502,3005FB63AC1F3681EC8813AD,3,-55.5,865.7,192.168.0.10
1581421001973845,2005FB63AC1F3681AB1004E3,3,-63,865.7,192.168.0.10
1581421001974923,3005FB63AC1F3681EC88155C,3,-61.5,865.7,192.168.0.10
1581421001976724,0000FB63AC1F3681EC880468,3,-60.5,865.7,192.168.0.10
1581421001978037,90134BC1F1CE3781AEA10019,3,-59.5,865.7,192.168.0.10
1581421001979410,3005FB63AC1F3681EC8812DB,3,-57,865.7,192.168.0.10
1581421001980530,3005FB63AC1F3681EC8815B9,3,-60,865.7,192.168.0.10
1581421001981625,3005FB63AC1F3681EC8814A8,3,-58,865.7,192.168.0.10
1581421001983620,3005FB63AC1F3681EC88149C,3,-58.5,865.7,192.168.0.10
1581421001985048,90134BC1F1CE3781AEA1000B,3,-59.5,865.7,192.168.0.10
1581421001986380,1532FB63AC1F3681EC880468,3,-57,865.7,192.168.0.10
1581421001987780,E280689000000000183445D5,3,-64,865.7,192.168.0.10
1581421002091584,3005FB63AC1F3681EC8814A8,1,-57,865.7,192.168.0.10
1581421002092948,1007FB63AC1F3681EC880468,1,-58.5,865.7,192.168.0.10
1581421002094040,3005FB63AC1F3681EC8813AD,1,-53.5,865.7,192.168.0.10
1581421002095117,3005FB63AC1F3681EC880468,1,-56,865.7,192.168.0.10
1581421002096505,0000FB63AC1F3681EC880468,1,-55,865.7,192.168.0.10
1581421002097862,3005FB63AC1F3681EC880468,1,-56,865.7,192.168.0.10
1581421002099902,3005FB63AC1F3681EC880468,1,-58.5,865.7,192.168.0.10
1581421002102360,3005FB63AC1F3681EC8812DB,1,-52.5,865.7,192.168.0.10
1581421002103513,2005FB63EAC13681E4EC0F4C,1,-56,865.7,192.168.0.10
1581421002104635,3005FB63AC1F3681EC8814A0,1,-59.5,865.7,192.168.0.10
1581421002105727,3005FB63AC1F3681EC88131E,1,-55.5,865.7,192.168.0.10
1581421002108500,1007CEA7AC1F3681EC880468,1,-58.5,865.7,192.168.0.10
1581421002109624,3005FB63AC1F3681EC881316,1,-54.5,865.7,192.168.0.10
1581421002110741,2005FB63EAC13681E4EC0F4B,1,-51.5,865.7,192.168.0.10
1581421002113496,3005FB63AC1F3681EC881448,1,-54.5,865.7,192.168.0.10
