245390003868,388,-64.0,-43.5,-59.77835051546392,1579700548542053,1579700593939822,45397769,-0.06903039053722038,24,77,273,14,1
245390003869,24,-62.5,-58.5,-61.0,1579700565499104,1579700591635659,26136555,-0.019512099531537843,0,0,22,2,1
300000000000000000017857,299,-62.5,-56.5,-57.531772575250834,1579700548624096,1579700593994437,45370341,-0.010986171742676994,0,2,0,297,1
300000000000000000017858,2,-57.0,-57.0,-57.0,1579700570573364,1579700570614225,40861,-0.0,2,0,0,0,1
300000000000000000017859,268,-58.0,-53.5,-55.55597014925373,1579700548432191,1579700593801506,45369315,-0.01845290728928227,268,0,0,0,0
30000000000000000001785C,294,-58.0,-53.0,-54.89965986394558,1579700548544607,1579700593921494,45376887,-0.01728651482475895,0,0,294,0,1
30000000000000000001785D,299,-64.5,-58.0,-60.936454849498325,1579700548625177,1579700593964847,45339670,-0.010430556068964997,0,3,0,296,1
30000000000000000001785E,7,-65.0,-62.0,-63.785714285714285,1579700564476871,1579700568806043,4329172,-0.013806078394107447,3,0,4,0,0
300000000000000000017861,20,-65.0,-63.0,-64.175,1579700549895176,1579700554085930,4190754,-0.009939502004030442,0,0,20,0,0
300000000000000000017863,4,-65.0,-64.5,-64.625,1579700566058450,1579700566432546,374096,-0.003350194985626455,0,4,0,0,0
300000000000000000017864,8,-62.5,-58.5,-60.375,1579700566818584,1579700567379663,561079,-0.01931134379521494,4,1,3,0,0
300000000000000000017868,41,-64.5,-50.5,-57.30487804878049,1579700565509398,1579700568274976,2765578,-0.07132510742248974,9,11,13,8,0
30000000000000000001786A,26,-65.5,-56.5,-60.59615384615385,1579700565051548,1579700567614387,2562839,-0.03753573565335102,9,7,7,3,0
30000000000000000001786D,6,-59.5,-53.5,-56.166666666666664,1579700566487329,1579700567124168,636839,-0.04289861215074469,2,2,2,0,0
30000000000000000001786E,3,-57.5,-55.5,-56.833333333333336,1579700566502338,1579700566747165,244827,-0.016589015394405805,0,1,2,0,0
30000000000000000001786F,18,-64.0,-59.0,-61.55555555555556,1579700566166936,1579700567149321,982385,-0.028253566502704924,2,6,6,4,0
300000000000000000017871,5,-64.0,-59.0,-61.2,1579700581906084,1579700582742369,836285,-0.031684182074616526,0,0,0,5,0
300000000000000000017872,14,-64.5,-58.5,-62.214285714285715,1579700581992353,1579700583651696,1659343,-0.029872817063737515,5,0,4,5,0
300000000000000000017873,8,-65.0,-62.5,-63.3125,1579700581392008,1579700582401812,1009804,-0.01244770011146939,0,0,3,5,0
300000000000000000017874,24,-66.5,-59.0,-63.375,1579700580696034,1579700583312636,2616602,-0.036172372658721676,1,16,0,7,0
300000000000000000017875,16,-65.5,-59.5,-62.5625,1579700580785733,1579700582826849,2041116,-0.03281532009122246,6,4,4,2,0
300000000000000000017876,33,-65.5,-55.0,-61.24242424242424,1579700581475658,1579700583849506,2373848,-0.043300346080473395,7,9,10,7,0
300000000000000000017877,19,-56.0,-51.5,-53.76315789473684,1579700580110395,1579700583672339,3561944,-0.02439537110989155,7,11,1,0,0
300000000000000000017878,2,-59.0,-57.5,-58.25,1579700581748672,1579700581795411,46739,-0.012875536480686695,0,0,2,0,0
300000000000000000017879,5,-65.5,-60.0,-63.1,1579700582219461,1579700583035470,816009,-0.04021736145942796,2,0,3,0,0
30000000000000000001787A,6,-65.5,-63.0,-64.41666666666667,1579700581889310,1579700583369672,1480362,-0.013751805708582986,0,0,1,5,0
30000000000000000001787B,4,-66.5,-60.5,-62.375,1579700582306250,1579700582749491,443241,-0.03942347810201603,0,0,0,4,0
30000000000000000001787C,10,-62.0,-59.5,-60.75,1579700581969213,1579700583137169,1167956,-0.014837659569810655,4,0,0,6,0
30000000000000000001787D,5,-64.0,-59.0,-61.6,1579700582198362,1579700582824677,626315,-0.032223105911167546,3,0,2,0,0
300000000000000000017882,752,-63.5,-53.0,-58.037898936170215,1579700548484992,1579700593967143,45482151,-0.04680512484386737,167,284,4,297,1
