245390003868,102,-63.5,-58.5,-60.86274509803921,1579699467556555,1579699482752500,15195945,-0.01361885398701563,0,0,102,0,1
245390003869,40,-62.5,-57.0,-61.0625,1579699467570849,1579699482767500,15196651,-0.022363853756183955,9,0,30,1,1
300000000000000000017856,4,-60.0,-59.0,-59.5,1579699475970709,1579699476317416,346707,-0.005942073791483593,0,4,0,0,1
300000000000000000017857,104,-61.5,-55.5,-57.47115384615385,1579699467643706,1579699482544803,14901097,-0.012411277916930254,0,0,0,104,1
30000000000000000001785C,104,-58.0,-53.0,-55.24519230769231,1579699467557957,1579699482746384,15188427,-0.01688524483893843,4,1,99,0,1
30000000000000000001785D,109,-64.5,-58.5,-60.30733944954128,1579699467641215,1579699482797802,15156587,-0.01476758401069412,0,5,2,102,1
30000000000000000001785E,18,-62.0,-52.5,-55.75,1579699475104859,1579699477690244,2585385,-0.046047598806425595,7,3,6,2,0
300000000000000000017862,14,-58.5,-52.5,-56.142857142857146,1579699475317188,1579699476079243,762055,-0.03724499025013855,4,4,6,0,0
300000000000000000017882,225,-63.5,-54.0,-57.611111111111114,1579699467491313,1579699482793570,15302257,-0.033831011859739676,20,99,0,106,1
300000000000000000017884,28,-63.5,-49.0,-53.464285714285715,1579699474750395,1579699478991755,4241360,-0.06541311922650436,10,8,6,4,1
300000000000000000017885,1,-57.5,-57.5,-57.5,1579699476519447,1579699476519447,0,-0.0,0,0,0,1,0
3000000000000000000178BC,26,-59.5,-51.5,-55.5,1579699474503249,1579699476875114,2371865,-0.04255046828276854,10,8,2,6,1
