245390003868,558,-70.0,-56.5,-61.61469534050179,1579697396042993,1579697479293196,83250203,-0.02305677423795928,484,28,10,36,1
245390003869,548,-62.5,-56.5,-59.63047445255474,1579697396039834,1579697479322010,83282176,-0.012017655934821368,519,9,20,0,1
300000000000000000017857,548,-62.5,-57.5,-58.541058394160586,1579697396263523,1579697479255957,82992434,-0.009453203637329093,0,0,0,548,1
300000000000000000017858,7,-58.5,-57.0,-57.785714285714285,1579697422719596,1579697452415755,29696159,-0.007817744524520097,0,0,7,0,1
30000000000000000001785A,556,-60.5,-53.0,-54.115107913669064,1579697396180086,1579697479176542,82996456,-0.01379011097918386,0,0,556,0,1
30000000000000000001785C,548,-56.5,-51.5,-53.51733576642336,1579697396178716,1579697479175454,82996738,-0.00786487812453908,0,0,548,0,1
300000000000000000017860,39,-59.0,-55.0,-58.42307692307692,1579697429148291,1579697472821853,43673562,-0.013777781129991016,0,0,39,0,1
300000000000000000017861,14,-62.5,-57.0,-60.214285714285715,1579697446438482,1579697451120704,4682222,-0.024048795886967133,0,6,0,8,0
300000000000000000017863,42,-63.5,-58.0,-60.79761904761905,1579697465218500,1579697468133520,2915020,-0.025192571491180316,11,12,6,13,0
300000000000000000017864,34,-64.5,-54.5,-59.970588235294116,1579697465911379,1579697468805861,2894482,-0.053726864031678444,18,2,14,0,0
300000000000000000017868,41,-64.5,-57.0,-61.23170731707317,1579697465894886,1579697469570234,3675348,-0.03216598643014924,12,7,14,8,0
300000000000000000017869,5,-63.5,-59.5,-61.7,1579697467189198,1579697468205157,1015959,-0.02436514810109061,0,5,0,0,0
30000000000000000001786E,1,-58.5,-58.5,-58.5,1579697466944403,1579697466944403,0,-0.0,0,0,1,0,0
300000000000000000017870,2,-64.0,-62.5,-63.25,1579697434000905,1579697434067243,66338,-0.011857707509881422,2,0,0,0,0
300000000000000000017871,9,-65.5,-60.0,-62.05555555555556,1579697433050478,1579697435445710,2395232,-0.031192929973472415,0,3,4,2,0
300000000000000000017872,11,-63.0,-57.5,-60.09090909090909,1579697433366644,1579697434849516,1482872,-0.02766919993671994,5,0,6,0,0
300000000000000000017873,2,-65.5,-65.0,-65.25,1579697433131380,1579697434875117,1743737,-0.0038314176245210726,1,0,0,1,0
300000000000000000017874,13,-66.0,-61.0,-63.69230769230769,1579697432780169,1579697434937144,2156975,-0.0216719304890415,2,3,6,2,0
300000000000000000017875,3,-65.5,-63.5,-64.33333333333333,1579697433029358,1579697434459472,1430114,-0.013209895112934677,1,0,2,0,0
300000000000000000017876,10,-65.5,-60.0,-63.3,1579697433290610,1579697434980208,1689598,-0.030015797788309637,0,10,0,0,0
300000000000000000017877,4,-64.5,-59.5,-61.625,1579697433757367,1579697434552449,795082,-0.030560890818092015,0,2,2,0,0
300000000000000000017878,5,-64.0,-61.5,-63.2,1579697433667787,1579697434541493,873706,-0.014673446986543832,0,5,0,0,0
300000000000000000017879,19,-66.0,-59.0,-62.73684210526316,1579697433210055,1579697434863363,1653308,-0.031917806006286575,10,0,8,1,0
30000000000000000001787A,11,-65.5,-60.0,-62.27272727272727,1579697433401687,1579697435379948,1978261,-0.03125928920491074,5,0,6,0,0
30000000000000000001787B,15,-64.5,-58.0,-61.666666666666664,1579697433014625,1579697434774687,1760062,-0.031004606269621596,0,0,7,8,0
30000000000000000001787C,10,-65.0,-58.5,-62.1,1579697433743783,1579697434483209,739426,-0.03686158821983767,2,0,4,4,0
30000000000000000001787D,10,-66.0,-61.0,-63.5,1579697433390202,1579697434670035,1279833,-0.021419638596433768,0,0,7,3,0
300000000000000000017882,2070,-63.5,-55.0,-59.73719806763285,1579697396064248,1579697479304077,83239829,-0.04550354446324443,505,542,481,542,1
