245390003868,266,-64.5,-45.0,-59.05827067669173,1579701029040045,1579701072186486,43146441,-0.08476614004932882,21,22,198,25,1
245390003869,62,-62.5,-59.0,-61.25,1579701029016101,1579701069954273,40938172,-0.015499112488844393,3,0,59,0,1
300000000000000000017856,1,-63.5,-63.5,-63.5,1579701039886773,1579701039886773,0,-0.0,0,1,0,0,1
300000000000000000017857,280,-62.5,-56.5,-57.72857142857143,1579701029090586,1579701072246750,43156164,-0.012882964975872598,0,0,0,280,1
300000000000000000017858,23,-58.5,-56.5,-57.65217391304348,1579701037595151,1579701068699097,31103946,-0.01036781831437973,23,0,0,0,1
300000000000000000017859,260,-58.0,-53.0,-55.36923076923077,1579701028903148,1579701072312502,43409354,-0.01919060751874384,260,0,0,0,0
30000000000000000001785C,284,-58.5,-52.5,-54.61795774647887,1579701029019024,1579701072185252,43166228,-0.01992359859784805,5,0,279,0,1
30000000000000000001785D,279,-65.0,-58.5,-61.06810035842294,1579701029094370,1579701072249707,43155337,-0.012920847898407806,0,6,0,273,1
300000000000000000017861,5,-64.5,-57.5,-61.9,1579701037779834,1579701045798014,8018180,-0.04884076399945387,3,0,2,0,0
300000000000000000017862,13,-60.5,-56.0,-58.46153846153846,1579701057779267,1579701066548386,8769119,-0.028752333399226525,0,6,0,7,0
300000000000000000017864,5,-65.5,-63.5,-64.4,1579701059843773,1579701061425546,1581773,-0.010300076988681366,0,1,1,3,0
300000000000000000017868,60,-64.5,-51.5,-58.09166666666667,1579701057490427,1579701062296826,4806399,-0.06298465847885189,22,14,12,12,0
30000000000000000001786A,28,-65.0,-57.0,-61.589285714285715,1579701058871053,1579701062181397,3310344,-0.03361668656909436,8,12,7,1,0
30000000000000000001786D,14,-58.0,-53.0,-55.142857142857146,1579701059121823,1579701061335826,2214003,-0.02664114482021131,0,10,0,4,0
30000000000000000001786E,12,-57.5,-52.0,-54.125,1579701059992197,1579701061898083,1905886,-0.03479565628942116,0,1,0,11,0
30000000000000000001786F,19,-63.5,-60.0,-61.89473684210526,1579701060382252,1579701061732288,1350036,-0.016488706998014722,2,4,7,6,0
300000000000000000017870,3,-64.5,-64.0,-64.16666666666667,1579701037789628,1579701038885655,1096027,-0.003673281980189857,0,1,2,0,0
300000000000000000017871,3,-64.5,-63.0,-63.666666666666664,1579701038139741,1579701038531193,391452,-0.009794914625062674,0,3,0,0,0
300000000000000000017872,7,-64.0,-59.0,-62.07142857142857,1579701037690288,1579701038895453,1205165,-0.027036455982671417,0,5,0,2,0
300000000000000000017873,4,-67.0,-66.0,-66.75,1579701038983915,1579701039980819,996904,-0.00648708167628793,0,0,4,0,0
300000000000000000017874,12,-65.5,-58.5,-62.625,1579701037250523,1579701039572582,2322059,-0.035275358993510475,7,3,0,2,0
300000000000000000017875,23,-66.0,-59.0,-61.41304347826087,1579701035449307,1579701039562071,4112764,-0.028875063376330074,6,11,2,4,0
300000000000000000017876,26,-65.5,-56.5,-61.44230769230769,1579701037261891,1579701040504345,3242454,-0.03839062951247531,12,2,9,3,0
300000000000000000017877,1,-58.5,-58.5,-58.5,1579701038754076,1579701038754076,0,-0.0,1,0,0,0,0
300000000000000000017879,6,-66.5,-64.0,-65.16666666666667,1579701038279482,1579701038920198,640716,-0.014467657927090486,0,2,0,4,0
30000000000000000001787A,2,-64.5,-63.5,-64.0,1579701038117126,1579701038176281,59155,-0.0078125,0,2,0,0,0
30000000000000000001787B,2,-62.0,-61.5,-61.75,1579701037704045,1579701037721232,17187,-0.004048582995951417,0,2,0,0,0
30000000000000000001787D,2,-63.5,-63.5,-63.5,1579701038570717,1579701038607790,37073,-0.0,0,0,2,0,0
300000000000000000017882,663,-63.5,-53.5,-57.828054298642535,1579701028959867,1579701072374729,43414862,-0.04185684859812373,106,268,6,283,1
300000000000000000017884,15,-63.0,-56.5,-60.166666666666664,1579701056871824,1579701066538441,9666617,-0.02983470807276734,0,10,0,5,1
300000000000000000017885,2,-63.0,-63.0,-63.0,1579701057201685,1579701057227256,25571,-0.0,0,2,0,0,0
