3005FB63AC1F3681EC880468,-56.5,1584029108779236,1
3005FB63AC1F3681EC8811B0,-57.5,1584029108780568,1
3005FB63AC1F3681EC88149C,-57.5,1584029108781653,1
3005FB63AC1F3681EC8812B7,-61,1584029108784909,1
3005FB63AC1F3681EC8805A9,-54.5,1584029108786029,1
3025AB20CA1F3681CF101116,-51,1584029108787151,1
3005FB63AC1F3681EC8814A0,-54,1584029108790173,1
90134BC1F1CE3781AEA10012,-52.5,1584029108792490,1
3005FB63AC1F3681EC881318,-60,1584029108793617,1
300000000000000000017864,-59.5,1584029108796383,1
2005FB63EAC13681E5C602A1,-58,1584029108799894,1
3005FB63AC1F3681EC880468,-58.5,1584029108801010,1
1007FB63AC1F3681EC880468,-57,1584029108803633,1
E28068900000000018345CCE,-64,1584029108807049,1
E28068900000000018344F88,-61,1584029108809269,1
2005FB63EAC13681E4EC0FE9,-57.5,1584029108812075,1
1007CEA7AC1F3681EC880468,-60,1584029108813403,1
2005FB63CE453265E5C61473,-58,1584029108816351,1
1007FB63AC1F3681EC880468,-62,1584029108817475,1
1007FB63AC1F3681EC880468,-57.5,1584029108819072,1
3005FB63AC1F3681EC881166,-59,1584029108822589,1
3005FB63AC1F3681EC881378,-60,1584029108839003,1
3005FB63AC1F3681EC881501,-59.5,1584029108855730,1
E28068900000000018344F88,-61,1584029108864266,1
3025AB20CA1F3681CF101116,-51,1584029108865572,1
E28068900000000018345CCE,-64,1584029108866904,1
300000000000000000017864,-59.5,1584029108868031,1
3005FB63AC1F3681EC8814A0,-54,1584029108869653,1
1007FB63AC1F3681EC880468,-62,1584029108870977,1
2005FB63CE453265E5C61473,-58,1584029108872584,1
1007FB63AC1F3681EC880468,-57.5,1584029108873941,1
3005FB63AC1F3681EC880468,-58.5,1584029108875268,1
2005FB63EAC13681E5C602A1,-58,1584029108878059,1
3005FB63AC1F3681EC8805A9,-55,1584029108880055,1
3005FB63AC1F3681EC881318,-60,1584029108882494,1
3005FB63AC1F3681EC88149C,-57.5,1584029108883578,1
90134BC1F1CE3781AEA10012,-52.5,1584029108885856,1
3005FB63AC1F3681EC8812B7,-61.5,1584029108887215,1
3005FB63AC1F3681EC881166,-58.5,1584029108889290,1
1007CEA7AC1F3681EC880468,-60,1584029108890431,1
3005FB63AC1F3681EC880468,-56.5,1584029108893795,1
1007FB63AC1F3681EC880468,-57.5,1584029108895537,1
3005FB63AC1F3681EC8811B0,-57.5,1584029108896655,1
2005FB63EAC13681E4EC0FE9,-59.5,1584029108905121,1
1007FB63AC1F3681EC880468,-57.5,1584029108956752,1
1007FB63AC1F3681EC880468,-62,1584029108959626,1
3005FB63AC1F3681EC880468,-56.5,1584029108961190,1
3005FB63AC1F3681EC8805A9,-54.5,1584029108962323,1
3005FB63AC1F3681EC8814A0,-54,1584029108963405,1
1007CEA7AC1F3681EC880468,-60.5,1584029108966403,1
90134BC1F1CE3781AEA10012,-52,1584029108967551,1
3025AB20CA1F3681CF101116,-51,1584029108968671,1
2005FB63EAC13681E5C602A1,-58,1584029108969762,1
3005FB63AC1F3681EC8811B0,-57,1584029108971593,1
1007FB63AC1F3681EC880468,-58,1584029108975355,1
2005FB63CE453265E5C61473,-58,1584029108976778,1
300000000000000000017864,-59.5,1584029108978670,1
2005FB63EAC13681E4EC0FE9,-58,1584029108980739,1
3005FB63AC1F3681EC88149C,-57.5,1584029108982881,1
3005FB63AC1F3681EC880468,-59,1584029108986731,1
E28068900000000018345CCE,-63,1584029108989754,1
E28068900000000018344F88,-61,1584029108990822,1
3005FB63AC1F3681EC881318,-59.5,1584029108996256,1
3005FB63AC1F3681EC8812B7,-61,1584029108997630,1
3005FB63AC1F3681EC881166,-58.5,1584029109000730,1
3005FB63AC1F3681EC881501,-59.5,1584029109018008,1
3005FB63AC1F3681EC880468,-56.5,1584029109036387,1
2005FB63EAC13681E5C602A1,-58,1584029109037946,1
90134BC1F1CE3781AEA10012,-52,1584029109040191,1
3025AB20CA1F3681CF101116,-51,1584029109041328,1
300000000000000000017864,-59.5,1584029109046025,1
3005FB63AC1F3681EC88149C,-57.5,1584029109047236,1
3005FB63AC1F3681EC8805A9,-55,1584029109048626,1
1007FB63AC1F3681EC880468,-57.5,1584029109049752,1
3005FB63AC1F3681EC880468,-58.5,1584029109052042,1
3005FB63AC1F3681EC881318,-60,1584029109053409,1
3005FB63AC1F3681EC881166,-59,1584029109054559,1
1007FB63AC1F3681EC880468,-57.5,1584029109055886,1
E28068900000000018344F88,-61.5,1584029109056923,1
3005FB63AC1F3681EC8814A0,-54,1584029109059404,1
2005FB63CE453265E5C61473,-58,1584029109060559,1
1007FB63AC1F3681EC880468,-62,1584029109061869,1
E28068900000000018345CCE,-63.5,1584029109062963,1
3005FB63AC1F3681EC8811B0,-57.5,1584029109065806,1
3005FB63AC1F3681EC8812B7,-61,1584029109070082,1
1007CEA7AC1F3681EC880468,-60.5,1584029109071682,1
2005FB63EAC13681E4EC0FE9,-59,1584029109082502,1
3005FB63AC1F3681EC881378,-59.5,1584029109093867,1
3005FB63AC1F3681EC881501,-59.5,1584029109108348,1
E28068900000000018344F88,-61,1584029109150714,1
3005FB63AC1F3681EC881166,-59,1584029109151836,1
2005FB63EAC13681E5C602A1,-58,1584029109153877,1
1007FB63AC1F3681EC880468,-57.5,1584029109155004,1
1007CEA7AC1F3681EC880468,-60,1584029109159694,1
300000000000000000017864,-59.5,1584029109160821,1
3005FB63AC1F3681EC880468,-58.5,1584029109164134,1
3005FB63AC1F3681EC8812B7,-61,1584029109165278,1
3005FB63AC1F3681EC8805A9,-55,1584029109166367,1
3005FB63AC1F3681EC8811B0,-57,1584029109167429,1
