1007CEA7AC1F3681EC880468,-60,1584028646259805,1
3005FB63AC1F3681EC8805A9,-55,1584028646262705,1
3005FB63AC1F3681EC880468,-56,1584028646263873,1
300000000000000000017864,-59,1584028646265285,1
3025AB20CA1F3681CF101116,-51,1584028646267493,1
2005FB63EAC13681E5C602A1,-58.5,1584028646268553,1
3005FB63AC1F3681EC88149C,-57,1584028646270863,1
1007FB63AC1F3681EC880468,-57.5,1584028646272234,1
90134BC1F1CE3781AEA10012,-52.5,1584028646274131,1
3005FB63AC1F3681EC8812B7,-61.5,1584028646278898,1
E28068900000000018344F88,-60.5,1584028646281029,1
3005FB63AC1F3681EC8814A0,-54,1584028646288272,1
E28068900000000018345CCE,-63,1584028646290506,1
3005FB63AC1F3681EC881318,-60.5,1584028646293714,1
3005FB63AC1F3681EC8811B0,-57.5,1584028646295362,1
1007FB63AC1F3681EC880468,-58,1584028646296716,1
2005FB63CE453265E5C61473,-58,1584028646298576,1
3005FB63AC1F3681EC880468,-58.5,1584028646300058,1
3005FB63AC1F3681EC881501,-60,1584028646316365,1
3005FB63AC1F3681EC881166,-60,1584028646332997,1
30000000000000000001786A,-59.5,1584028646342562,1
2005FB63CE453265E5C61473,-58.5,1584028646352099,1
3005FB63AC1F3681EC881318,-60.5,1584028646356882,1
3005FB63AC1F3681EC88149C,-57,1584028646358095,1
3025AB20CA1F3681CF101116,-51,1584028646359219,1
300000000000000000017864,-59,1584028646360619,1
3005FB63AC1F3681EC880468,-56.5,1584028646361958,1
3005FB63AC1F3681EC8811B0,-58,1584028646363075,1
1007FB63AC1F3681EC880468,-58,1584028646364158,1
1007CEA7AC1F3681EC880468,-60,1584028646366515,1
1007FB63AC1F3681EC880468,-57.5,1584028646367618,1
3005FB63AC1F3681EC880468,-58.5,1584028646369090,1
E28068900000000018345CCE,-63,1584028646370146,1
3005FB63AC1F3681EC8814A0,-54,1584028646373913,1
E28068900000000018344F88,-60.5,1584028646375477,1
90134BC1F1CE3781AEA10012,-52.5,1584028646376596,1
2005FB63EAC13681E5C602A1,-58.5,1584028646377957,1
3005FB63AC1F3681EC8805A9,-55,1584028646379298,1
3005FB63AC1F3681EC8812B7,-61.5,1584028646382486,1
3005FB63AC1F3681EC881166,-60,1584028646401180,1
3005FB63AC1F3681EC881501,-60.5,1584028646417690,1
3005FB63AC1F3681EC880468,-56.5,1584028646472065,1
3005FB63AC1F3681EC880468,-58,1584028646478558,1
E28068900000000018344F88,-60.5,1584028646479583,1
3005FB63AC1F3681EC8811B0,-57.5,1584028646480670,1
3005FB63AC1F3681EC8805A9,-55,1584028646483113,1
3005FB63AC1F3681EC88149C,-57,1584028646484713,1
90134BC1F1CE3781AEA10012,-52.5,1584028646487108,1
3005FB63AC1F3681EC8812B7,-61.5,1584028646488967,1
E28068900000000018345CCE,-63,1584028646490308,1
1007FB63AC1F3681EC880468,-57.5,1584028646494248,1
1007CEA7AC1F3681EC880468,-60.5,1584028646496562,1
2005FB63EAC13681E5C602A1,-58.5,1584028646501530,1
2005FB63CE453265E5C61473,-58,1584028646502584,1
1007FB63AC1F3681EC880468,-58,1584028646504586,1
3005FB63AC1F3681EC8814A0,-54,1584028646507072,1
3025AB20CA1F3681CF101116,-51.5,1584028646508631,1
3005FB63AC1F3681EC881318,-60.5,1584028646510815,1
300000000000000000017864,-59.5,1584028646516480,1
0000FB63AC1F3681EC880468,-60,1584028646542527,1
30000000000000000001786A,-59,1584028646558304,1
3005FB63AC1F3681EC88132C,-62.5,1584028646572017,1
E28068900000000018345CCE,-63,1584028646581062,1
3005FB63AC1F3681EC8814A0,-54,1584028646582414,1
2005FB63EAC13681E5C602A1,-58.5,1584028646584970,1
3005FB63AC1F3681EC880468,-56.5,1584028646586124,1
3025AB20CA1F3681CF101116,-51,1584028646587431,1
3005FB63AC1F3681EC88149C,-57,1584028646588558,1
3005FB63AC1F3681EC881318,-60.5,1584028646592280,1
1007CEA7AC1F3681EC880468,-60.5,1584028646593423,1
90134BC1F1CE3781AEA10012,-52.5,1584028646594541,1
3005FB63AC1F3681EC8805A9,-55,1584028646595641,1
2005FB63CE453265E5C61473,-58,1584028646597348,1
E28068900000000018344F88,-60.5,1584028646599244,1
3005FB63AC1F3681EC8811B0,-57.5,1584028646600932,1
300000000000000000017864,-59,1584028646602059,1
1007FB63AC1F3681EC880468,-58.5,1584028646603171,1
3005FB63AC1F3681EC880468,-58.5,1584028646605019,1
1007FB63AC1F3681EC880468,-58,1584028646618448,1
3005FB63AC1F3681EC8812B7,-62,1584028646633461,1
30000000000000000001786A,-59,1584028646644701,1
E28068900000000018344F88,-60.5,1584028646689087,1
3005FB63AC1F3681EC8811B0,-57.5,1584028646691476,1
2005FB63CE453265E5C61473,-58.5,1584028646693057,1
3005FB63AC1F3681EC8812B7,-61.5,1584028646695388,1
3005FB63AC1F3681EC8805A9,-55,1584028646696733,1
300000000000000000017864,-59.5,1584028646697819,1
3025AB20CA1F3681CF101116,-51,1584028646699777,1
3005FB63AC1F3681EC88149C,-57,1584028646700903,1
90134BC1F1CE3781AEA10012,-52.5,1584028646704738,1
3005FB63AC1F3681EC880468,-56,1584028646708284,1
3005FB63AC1F3681EC880468,-58.5,1584028646710110,1
3005FB63AC1F3681EC8814A0,-54,1584028646712944,1
1007FB63AC1F3681EC880468,-58,1584028646714656,1
1007FB63AC1F3681EC880468,-58,1584028646715730,1
2005FB63EAC13681E5C602A1,-58.5,1584028646717093,1
E28068900000000018345CCE,-63,1584028646722219,1
1007CEA7AC1F3681EC880468,-60.5,1584028646723374,1
3005FB63AC1F3681EC881318,-60.5,1584028646732113,1
2005FB63AC1F3681AB1005CE,-65,1584028646741708,1
3005FB63AC1F3681EC8814A4,-63.5,1584028646749692,1
90134BC1F1CE3781AEA10012,-52.5,1584028646757929,1
3005FB63AC1F3681EC880468,-58.5,1584028646759029,1
2005FB63CE453265E5C61473,-58,1584028646760397,1
2005FB63EAC13681E5C602A1,-59,1584028646761500,1
E28068900000000018344F88,-60.5,1584028646764202,1
3005FB63AC1F3681EC8805A9,-55,1584028646766882,1
3025AB20CA1F3681CF101116,-51,1584028646769048,1
1007FB63AC1F3681EC880468,-57.5,1584028646770382,1
E28068900000000018345CCE,-63,1584028646772689,1
1007CEA7AC1F3681EC880468,-60,1584028646774558,1
3005FB63AC1F3681EC880468,-56.5,1584028646776480,1
3005FB63AC1F3681EC8811B0,-57.5,1584028646777542,1
3005FB63AC1F3681EC8814A0,-54,1584028646782238,1
1007FB63AC1F3681EC880468,-58,1584028646784027,1
3005FB63AC1F3681EC8812B7,-61.5,1584028646785959,1
300000000000000000017864,-59,1584028646787086,1
3005FB63AC1F3681EC88149C,-57.5,1584028646788484,1
3005FB63AC1F3681EC881318,-60.5,1584028646789741,1
0000FB63AC1F3681EC880468,-60.5,1584028646800250,1
30000000000000000001786A,-59,1584028646809826,1
2005FB63AC1F3681AB1005CE,-64.5,1584028646823075,1
1007FB63AC1F3681EC880468,-58,1584028646865381,1
1007FB63AC1F3681EC880468,-58,1584028646866790,1
3005FB63AC1F3681EC8814A0,-54,1584028646869977,1
3005FB63AC1F3681EC8805A9,-55,1584028646871945,1
3005FB63AC1F3681EC8811B0,-57.5,1584028646876713,1
3005FB63AC1F3681EC880468,-58.5,1584028646877828,1
90134BC1F1CE3781AEA10012,-52,1584028646879819,1
300000000000000000017864,-59,1584028646881753,1
2005FB63CE453265E5C61473,-58.5,1584028646882863,1
1007FB63AC1F3681EC880468,-62.5,1584028646884809,1
3005FB63AC1F3681EC880468,-56.5,1584028646888693,1
E28068900000000018345CCE,-63,1584028646891720,1
2005FB63EAC13681E5C602A1,-58.5,1584028646892882,1
3005FB63AC1F3681EC881318,-60,1584028646894009,1
3005FB63AC1F3681EC8812B7,-61.5,1584028646895354,1
E28068900000000018344F88,-60.5,1584028646899184,1
3025AB20CA1F3681CF101116,-51,1584028646900505,1
3005FB63AC1F3681EC88149C,-57,1584028646904600,1
1007CEA7AC1F3681EC880468,-61,1584028646905700,1
3005FB63AC1F3681EC881166,-60,1584028646936320,1
3005FB63AC1F3681EC881318,-60.5,1584028646945820,1
2005FB63CE453265E5C61473,-58.5,1584028646947771,1
90134BC1F1CE3781AEA10012,-52.5,1584028646948876,1
3005FB63AC1F3681EC8805A9,-55,1584028646949989,1
3005FB63AC1F3681EC88149C,-57,1584028646951376,1
3005FB63AC1F3681EC8814A0,-54,1584028646952487,1
