1581426438984175,E2806890000000001834531774,1,-60.5,1
1581426439002957,E2806890000000001834531774,1,-60.5,1
1581426439221163,E2806890000000001834531774,1,-60.5,1
1581426439243288,E2806890000000001834531774,1,-60.5,1
1581426439453364,E2806890000000001834531774,1,-60.0,1
1581426439481157,E2806890000000001834531774,1,-60.0,1
1581426439696428,E2806890000000001834531774,1,-59.5,1
1581426439719410,E2806890000000001834531774,1,-60.0,1
1581426439936450,E2806890000000001834531774,1,-60.0,1
1581426439964554,E2806890000000001834531774,1,-60.0,1
1581426440184073,E2806890000000001834531774,1,-60.5,1
1581426440209637,E2806890000000001834531774,1,-60.5,1
1581426440424557,E2806890000000001834531774,1,-60.5,1
1581426440443163,E2806890000000001834531774,1,-60.5,1
1581426440652747,E2806890000000001834531774,1,-59.0,1
1581426440676591,E2806890000000001834531774,1,-59.5,1
1581426440891153,E2806890000000001834531774,1,-60.5,1
1581426440913438,E2806890000000001834531774,1,-60.5,1
1581426441139633,E2806890000000001834531774,1,-60.0,1
1581426441165536,E2806890000000001834531774,1,-59.5,1
1581426441376838,E2806890000000001834531774,1,-59.0,1
1581426441401406,E2806890000000001834531774,1,-59.0,1
1581426441619973,E2806890000000001834531774,1,-60.0,1
1581426441632867,3005FB63AC1F3681EC8812DB74,1,-61.5,0
1581426441663733,E2806890000000001834531774,1,-61.0,1
1581426441678170,3005FB63AC1F3681EC8812DB74,1,-59.5,0
1581426441939617,3005FB63AC1F3681EC8815B974,1,-56.5,0
1581426441949129,7336CEF1C1FE3682DEA1004B74,1,-61.0,0
1581426441963118,3025AB20CA1F3681CF10111574,1,-59.0,0
1581426441984391,3005FB63AC1F3681EC8815B974,1,-57.5,0
1581426441990521,7336CEF1C1FE3682DEA1004B74,1,-60.5,0
1581426442037017,3005FB63AC1F3681EC8812DB74,2,-62.0,0
1581426442080058,3005FB63AC1F3681EC8812DB74,2,-61.0,0
1581426442221888,2005FB63EAC13681E4EC0FEC74,1,-54.5,0
1581426442227620,1007CEA7AC1F3681EC88046874,1,-55.0,0
1581426442233084,3005FB63AC1F3681EC8815B974,1,-53.5,0
1581426442234494,2005FB63EAC13681E5C6025A74,1,-56.0,0
1581426442246396,2005FB63EAC13681E4EC0FE974,1,-55.0,0
1581426442253035,3005FB63AC1F3681EC8812DB74,1,-57.0,0
1581426442296980,7336CEF1C1FE3682DEA1004B74,1,-60.0,0
1581426442314438,2005FB63EAC13681E4EC0FEC74,1,-53.5,0
1581426442316889,3005FB63AC1F3681EC8815B974,1,-53.5,0
1581426442318873,3005FB63AC1F3681EC8812DB74,1,-55.5,0
1581426442325997,1007CEA7AC1F3681EC88046874,1,-54.5,0
1581426442339137,2005FB63EAC13681E4EC0FE974,1,-55.0,0
1581426442358237,2005FB63EAC13681E5C6025A74,1,-56.5,0
1581426442396524,2005FB63EAC13681E4EC0FEC74,2,-59.5,0
1581426442434213,2005FB63EAC13681E4EC0FEC74,2,-59.0,0
1581426442465401,3005FB63AC1F3681EC8812DB74,3,-57.5,0
1581426442504741,3005FB63AC1F3681EC8812DB74,3,-56.5,0
1581426442606047,3005FB63AC1F3681EC8815B974,1,-54.5,0
1581426442607435,3005FB63AC1F3681EC8811B074,1,-57.5,0
1581426442609358,3005FB63AC1F3681EC8812DB74,1,-55.0,0
1581426442610999,3005FB63AC1F3681EC8805A974,1,-54.0,0
1581426442617517,2005FB63EAC13681E4EC0FEC74,1,-54.5,0
1581426442621374,3005FB63AC1F3681EC88077174,1,-51.5,0
1581426442627804,3005FB63AC1F3681EC8814A874,1,-56.0,0
1581426442628939,3005FB63AC1F3681EC88155C74,1,-56.5,0
1581426442634134,1007CEA7AC1F3681EC88046874,1,-53.0,0
1581426442636371,2005FB63EAC13681E5C602E874,1,-57.0,0
1581426442639391,2005FB63EAC13681E4EC0FE974,1,-58.0,0
1581426442661122,3005FB63AC1F3681EC88145A74,1,-58.0,0
1581426442673777,2005FB63EAC13681E5C6029374,1,-60.5,0
1581426442685182,7336CEF1C1FE3682DEA1004A74,1,-59.0,0
1581426442702790,3005FB63AC1F3681EC8815B974,1,-53.5,0
1581426442706029,3005FB63AC1F3681EC8814A874,1,-57.0,0
1581426442708013,1007CEA7AC1F3681EC88046874,1,-53.0,0
1581426442709120,3005FB63AC1F3681EC88077174,1,-51.5,0
1581426442710733,3005FB63AC1F3681EC8811B074,1,-56.5,0
1581426442712491,2005FB63EAC13681E5C602E874,1,-56.5,0
1581426442715411,2005FB63EAC13681E5C6025A74,1,-56.0,0
1581426442719557,3005FB63AC1F3681EC8805A974,1,-53.0,0
1581426442722050,3005FB63AC1F3681EC88155C74,1,-55.0,0
1581426442724108,2005FB63EAC13681E4EC0FEC74,1,-55.0,0
1581426442725575,3005FB63AC1F3681EC88145A74,1,-58.5,0
1581426442739402,3005FB63AC1F3681EC8812DB74,1,-60.0,0
1581426442750817,2005FB63EAC13681E4EC0FE974,1,-59.0,0
1581426442760686,2005FB63EAC13681E5C6029374,1,-60.0,0
1581426442913038,90144BC1F1CE3681EA88081174,2,-62.5,0
1581426442922697,7336CEF1C1FE3682DEA1004674,2,-63.0,0
1581426442937040,2005FB63AC1F3681AB1005CE74,2,-62.0,0
1581426442960047,90144BC1F1CE3681EA88081174,2,-62.0,0
1581426442976599,7336CEF1C1FE3682DEA1004674,2,-62.5,0
1581426443022386,90144BC1F1CE3681EA88081174,3,-58.5,0
1581426443023857,7336CEF1C1FE3682DEA1004A74,3,-58.0,0
1581426443045380,2005FB63AC1F3681AB1004E374,3,-58.5,0
1581426443072411,7336CEF1C1FE3682DEA1004974,3,-62.0,0
1581426443083980,2005FB63AC1F3681AB1004E374,3,-58.0,0
1581426443085087,90144BC1F1CE3681EA88081174,3,-58.0,0
1581426443101457,7336CEF1C1FE3682DEA1004A74,3,-58.5,0
1581426443193610,3005FB63AC1F3681EC8811B074,1,-56.5,0
1581426443197082,2005FB63EAC13681E5C6025A74,1,-55.0,0
1581426443199049,2005FB63EAC13681E4EC0FE974,1,-53.5,0
1581426443201608,3005FB63AC1F3681EC88077174,1,-56.0,0
1581426443204331,3005FB63AC1F3681EC88155C74,1,-55.5,0
1581426443205446,3005FB63AC1F3681EC8805A974,1,-52.0,0
1581426443208057,3005FB63AC1F3681EC8815B974,1,-52.5,0
1581426443212964,3005FB63AC1F3681EC8813AD74,1,-58.5,0
1581426443214918,3005FB63AC1F3681EC8814A874,1,-54.5,0
1581426443220127,2005FB63EAC13681E5C602E874,1,-56.0,0
1581426443224848,1007CEA7AC1F3681EC88046874,1,-55.0,0
