0000FB63AC1F3681EC880468,135,-68.0,-52.5,-59.074074074074076,1581079147887482,1581079227350561,79463079,-0.05026399191241064,51,16,24,44
1007CEA7AC1F3681EAC5106D,21,-61.5,-52.0,-57.166666666666664,1581079148019671,1581079226547306,78527635,-0.04478802185346128,6,13,2,0
1007CEA7AC1F3681EC880468,9,-64.5,-60.0,-62.94444444444444,1581079148838859,1581079226504614,77665755,-0.025792831767347677,2,3,2,2
1007FB63AC1F3681EC880468,202,-68.0,-53.0,-59.56188118811881,1581079145502635,1581079227465787,81963152,-0.04277138959772376,58,40,54,50
2005FB63AC1F3681AB1004E3,15,-65.5,-57.5,-61.63333333333333,1581079149413797,1581079227332362,77918565,-0.04622143995504921,0,7,8,0
2005FB63AC1F3681AB10052A,5,-61.5,-58.0,-59.4,1581079148618361,1581079225809024,77190663,-0.020891706474732083,1,4,0,0
2005FB63AC1F3681AB1005CE,30,-65.5,-56.0,-60.333333333333336,1581079148619549,1581079227924874,79305325,-0.041066488252261064,0,19,11,0
2005FB63CE453265E5C61473,1,-59.0,-59.0,-59.0,1581079201252762,1581079201252762,0,-0.0,1,0,0,0
2005FB63EAC13681E4EC0F4B,53,-64.0,-51.5,-57.83018867924528,1581079147428301,1581079226741908,79313607,-0.050356858774932955,6,10,28,9
2005FB63EAC13681E4EC0F4C,47,-65.0,-54.5,-59.361702127659576,1581079148186843,1581079226821798,78634955,-0.03593357552022777,9,3,18,17
2005FB63EAC13681E4EC0F4F,48,-63.0,-53.5,-57.541666666666664,1581079148153099,1581079226925173,78772074,-0.038158760684302385,7,4,17,20
2005FB63EAC13681E4EC0F50,53,-64.0,-53.5,-57.68867924528302,1581079148154449,1581079226909384,78754935,-0.0412834038349142,10,2,17,24
2005FB63EAC13681E4EC0FE8,21,-65.0,-57.5,-60.88095238095238,1581079147539754,1581079202178331,54638577,-0.03474263952211624,4,3,13,1
2005FB63EAC13681E4EC0FE9,1,-57.0,-57.0,-57.0,1581079226438049,1581079226438049,0,-0.0,0,1,0,0
2005FB63EAC13681E4EC0FEA,7,-60.5,-57.0,-59.0,1581079147748294,1581079226746449,78998155,-0.022649257789188505,1,4,2,0
2005FB63EAC13681E5C6027B,43,-65.5,-52.0,-57.25581395348837,1581079147197432,1581079226346824,79149392,-0.057260428561979416,21,4,6,12
2005FB63EAC13681E5C6028D,6,-63.5,-59.0,-61.083333333333336,1581079147920197,1581079227184207,79264010,-0.025632052152873036,4,1,1,0
2005FB63EAC13681E5C60293,4,-66.0,-58.5,-62.5,1581079202124462,1581079202435907,311445,-0.05276362383309168,0,2,2,0
2005FB63EAC13681E5C602A1,50,-64.5,-51.5,-57.89,1581079147532576,1581079226732155,79199579,-0.059396172321999896,3,13,24,10
2005FB63EAC13681E5C602B6,6,-59.5,-57.5,-58.416666666666664,1581079148657424,1581079226345687,77688263,-0.01345789034530186,2,4,0,0
2005FB63EAC13681E5C602E8,4,-64.0,-63.5,-63.875,1581079148048242,1581079202232875,54184633,-0.00338953191305064,0,3,1,0
245390003866,44,-70.5,-66.5,-68.68181818181819,1581079091404240,1581079229782793,138378553,-0.015450188656424552,44,0,0,0
245390003868,345,-70.5,-59.0,-64.85072463768115,1581079085397343,1581079229899038,144501695,-0.01566529678456213,0,9,328,8
300000000000000000017857,668,-63.0,-55.5,-60.20733532934132,1581079085328444,1581079230096745,144768301,-0.020579622588636836,39,322,0,307
30000000000000000001785A,184,-65.0,-62.5,-64.35326086956522,1581079085664930,1581079229622203,143957273,-0.006011558407755091,0,0,184,0
30000000000000000001785C,1392,-60.0,-48.0,-52.00502873563219,1581079085249444,1581079230099194,144849750,-0.04731754041581835,342,352,351,347
300000000000000000017861,2,-64.0,-63.5,-63.75,1581079204210249,1581079204243730,33481,-0.00392156862745098,0,0,2,0
300000000000000000017869,9,-63.5,-59.5,-62.05555555555556,1581079197431701,1581079205539543,8107842,-0.020957385695111234,0,0,9,0
